Mehrdad Sabetzadeh,"[EECS, University of Ottawa, University of Ottawa, Canada, University of Luxembourg, Luxembourg]"
Mei Nagappan,"[University of Waterloo, Canada]"
Melina Vidoni,"[Australian National University, Australia]"
Michael Felderer,"[University of Innsbruck, Austria]"
Michael Hilton,"[Carnegie Mellon University, United States]"
Michael Lyu,"[The Chinese University of Hong Kong, CUHK, Chinese University of Hong Kong, China]"
Michael Pradel,"[University of Stuttgart, Germany]"
Michael Vierhauser,"[Submission Chair, Johannes Kepler University Linz, Austria, Johannes Kepler University Linz, Austria]"
Michael W. Godfrey,"[University of Waterloo, Canada]"
Michael Whalen,"[University of Minnesota, USA, University of Minnesota, United States]"
Michalis Famelis,"[Université de Montréal, Canada]"
Michele Tufano,"[Microsoft, United States]"
Michiel van Genuchten,"[VitalHealth Software, Netherlands]"
Mika Mäntylä,"[University of Oulu, Finland]"
Mike Papadakis,"[University of Luxembourg, Luxembourg, University of Luxembourg, Luxembourg, Luxembourg]"
Milos Gligoric,"[The University of Texas at Austin, United States, University of Texas at Austin, United States]"
Miltiadis Allamanis,"[Microsoft Research, UK]"
Ming Li,"[Nanjing University, China]"
Ming Wen,"[Huazhong University of Science and Technology, China]"
Minghui Zhou,"[Peking University, China]"
Mingxue Zhang,"[Chinese University of Hong Kong, China]"
Minhui (Jason) Xue,"[The University of Adelaide, Australia]"
Mira Mezini,"[TU Darmstadt, Germany]"
Miran Lee,"[Microsoft Research, United States]"
Miryung Kim,"[University of California at Los Angeles, USA, University of California, Los Angeles, United States, University of California at Los Angeles, United States, University of California at Los Angeles, USA, United States]"
Moonzoo Kim,"[KAIST and V+Lab, South Korea, KAIST / VPlusLab Inc., South Korea, KAIST, Korea, South, KAIST, South Korea]"
Moritz Beller,"[Facebook, USA]"
Muhammad Ali Gulzar,"[Virginia Tech, United States]"
Mukul Prasad,"[Fujitsu Laboratories of America, United States, Amazon Web Services, United States]"
Muneera Bano,"[Deakin University, Australia]"
Myra Cohen,"[Iowa State University, United States]"
Na Meng,"[Virginia Tech, USA, Virginia Tech, United States]"
Nachiappan Nagappan,"[Microsoft Research, United States, Meta, United States]"
Nadia Alshahwan,"[Facebook, United Kingdom]"
Naipeng Dong,"[University of Queensland, Australia]"
Nan Niu,"[University of Cincinnati, United States]"
Nash Mahmoud,"[Louisiana State University, United States]"
Natalia Juristo,"[Universidad Politecnica de Madrid, Spain]"
Neha Rungta,"[Technical Briefings Co-chair, Amazon Web Services, United States]"
Neil Ernst,"[University of Victoria, Canada]"
Nelly Bencomo,"[Aston University, United Kingdom]"
Nenad Medvidovic,"[University of Southern California, United States]"
Nenad Medvidović,"[University of Southern California, USA, University of Southern California, United States]"
Nicholas A. Kraft,"[UserVoice, United States]"
Nicole Novielli,"[University of Bari, Italy, Publicity Co-Chair, University of Bari, Italy]"
Nicolás Rosner,"[Amazon Web Services, United States]"
Nikolaos Tsantalis,"[Concordia University, Canada]"
Nimrod Busany,"[Accenture Labs, Israel]"
Noam Rinetzky,"[Tel Aviv University, Israel]"
Norbert Siegmund,"[Bauhaus-University Weimar, Germany]"
Norsaremah Salleh,"[International Islamic University Malaysia, Malaysia]"
Olga Baysal,"[Carleton University, Canada]"
Omer Tripp,"[Amazon, United States]"
Oscar Chaparro,"[College of William & Mary, United States, William & Mary, United States]"
Oscar Dieste,"[Universidad Politécnica de Madrid, Spain]"
Oscar Pastor,"[Universitat Politecnica de Valencia, Spain]"
Owolabi Legunsen,[Cornell University]
Paige Rodeghero,"[Clemson University, United States, Clemson University]"
Panos Louridas,"[Athens University of Economics and Business, Greece]"
Paola Inverardi,"[University of L'Aquila, Italy, Università dell'Aquila, Italy]"
Paola Spoletini,"[Kennesaw State University, United States]"
Paolo Tonella,"[USI Lugano, Switzerland, Università della Svizzera italiana, Switzerland, Università della Svizzera Italiana (USI), Switzerland]"
Paris Avgeriou,"[University of Groningen, Netherlands, University of Groningen, The Netherlands, Netherlands, University of Groningen, The Netherlands]"
Patanamon Thongtanunam,"[The University of Melbourne, Australia]"
Patricia Lago,"[Vrije Universiteit Amsterdam, Netherlands]"
Patrick Mäder,"[Technische Universität Ilmenau & Friedrich Schiller University Jena, Germany, Technische Universität Ilmenau, Germany]"
Patrizio Pelliccione,"[University of L'Aquila and Chalmers | University of Gothenburg, Italy, University of Gothenburg, Sweden, Gran Sasso Science Institute (GSSI) and Chalmers | University of Gothenburg, Italy]"
Patrícia Machado,[Federal University of Campina Grande]
Paul Grünbacher,"[Johannes Kepler University Linz, Austria, Johannes Kepler University Linz, Austria, Austria]"
Paul Marinescu,"[Meta, United Kingdom]"
Paul Ralph,"[Dalhousie University, Canada, University of Auckland, New Zealand]"
Paulo Borba,"[Federal University of Pernambuco, Brazil]"
Pavithra Prabhakar,"[Kansas State University, United States]"
Pei Wang,[Google]
Per Runeson,"[Lund University, Sweden]"
Peter Rigby,"[Concordia University, Montreal, Canada, Concordia University, Canada, Concordia University; Meta, Canada]"
Phil McMinn,"[University of Sheffield, United Kingdom]"
Philipp Leitner,"[Chalmers | University of Gothenburg, Sweden]"
Phuong T. Nguyen,"[University of L’Aquila, Italy]"
Pilar Rodriguez,"[Universidad Politécnica de Madrid, Spain]"
Pinjia He,"[The Chinese University of Hong Kong, Shenzhen, China]"
Pooyan Jamshidi,"[University of South Carolina, United States]"
Preetha Chatterjee,"[Drexel University, USA, United States]"
Prem Devanbu,"[University of California, United States, University of California, Davis, United States]"
Premkumar Devanbu,"[UC Davis, United States]"
Qinghua Lu,"[CSIRO’s Data61, Australia]"
Qirun Zhang,"[Georgia Institute of Technology, USA, Georgia Institute of Technology, USA, United States, Georgia Institute of Technology, United States]"
Rabe Abdalkareem,"[Omar Al-Mukhtar University, Libya]"
Rachel Harrison,"[Oxford Brookes University, United Kingdom]"
Rachel Tzoref-Brill,"[IBM Research, Israel]"
Rafael Prikladnicki,"[Pontifical Catholic University of Rio Grande do Sul, Brazil, School of Technology at PUCRS University, Brazil]"
Raffaela Mirandola,"[Politecnico di Milano, Italy]"
Raghavan Komondoor,"[Indian Institute of Science, Bangalore, India]"
Rahul Gopinath,"[University of Sydney, Australia]"
Rahul Purandare,"[IIIT-Delhi, India, University of Nebraska-Lincoln, United States]"
Rangeet Pan,"[IBM Research, United States]"
Rashina Hoda,"[Monash University, Australia, The University of Auckland, New Zealand]"
Raula Gaikovina Kula,"[NAIST, Japan, Nara Institute of Science and Technology, Japan]"
Ray Buse,"[Google, United States]"
Reda Bendraou,"[Sorbonne University — LIP6 / Paris Nanterre University, France]"
Regina Hebig,"[Chalmers University and University of Gothenburg, Sweden, Chalmers University of Technology & University of Gothenburg, Sweden]"
Reid Holmes,"[University of British Columbia, Canada]"
René Just,"[University of Washington, University of Washington, United States, University of Washington, USA, United States]"
Reyhaneh Jabbarvand,"[University of Illinois at Urbana-Champaign, United States]"
Richard Paige,"[McMaster University, Canada]"
Rick Kazman,[University of Hawai‘i at Mānoa]
Robert DeLine,[Microsoft Research]
Robert Dyer,"[University of Nebraska - Lincoln, United States]"
Robert Feldt,"[Chalmers | University of Gothenburg, Blekinge Institute of Technology, Sweden, Chalmers University of Technology, Sweden]"
Robert Hierons,"[University of Sheffield, United Kingdom]"
Roberto Pietrantuono,"[University of Naples Federico II, Italy]"
Robyn Lutz,"[Iowa State University, United States]"
Rocco Oliveto,[University of Molise]
Rohan Padhye,[Carnegie Mellon University]
Rohit Gheyi,"[Federal University of Campina Grande, Brazil]"
Romain Robbes,"[Free University of Bozen-Bolzano, Italy, University of Bozen-Bolzano, Italy]"
Roshanak Zilouchian Moghaddam,"[Microsoft, United States]"
Ruben Martins,"[Carnegie Mellon University, United States]"
Rudolf Ferenc,"[University of Szeged, Hungary]"
Rui Abreu,"[Faculty of Engineering, University of Porto, Portugal, University of Porto, Portugal, Universidade de Lisboa, Portugal, Faculty of Engineering, University of Porto, United States]"
Ruzanna Chitchyan,"[University of Bristol, United Kingdom]"
Saba Alimadadi,"[Simon Fraser University, Canada]"
Sabrina Marczak,"[PUCRS, Brazil]"
Sai Zhang,[Google Cloud]
Saikat Chakraborty,"[Microsoft Research, United States]"
Sam Malek,"[Sponsorship Co-Chair, University of California at Irvine, USA, University of California, Irvine, United States, University of California at Irvine, United States]"
Samik Basu,[Iowa State University]
Sandeep Kuttal,"[The University of Tulsa, United States, University of Tulsa, USA]"
Sandro Schulze,"[University of Magdeburg, Germany, Otto-von-Guericke Universität Magdeburg, Germany]"
Sang Kil Cha,"[KAIST, South Korea]"
Sarah Beecham,"[Lero - The Irish Software Research Centre and University of Limerick, Ireland]"
Sarah Fakhoury,"[Microsoft Research, United States]"
Sarah Nadi,"[University of Alberta, Canada]"
Sarfraz Khurshid,"[University of Texas at Austin, USA, United States, University of Texas at Austin, United States]"
Sasa Misailovic,"[University of Illinois at Urbana-Champaign, United States, University of Illinois at Urbana-Champaign]"
Satish Chandra,"[Facebook, United States, Facebook, USA, United States, Meta Platforms, United States, Google, United States]"
Saurabh Sinha,"[IBM Research, United States, IBM, United States]"
Sebastian Baltes,"[SAP SE & University of Adelaide, Germany, University of Adelaide, Australia]"
Sebastian Elbaum,"[University of Virginia, United States, University of Virginia, USA, United States]"
Sebastian Proksch,"[Delft University of Technology, Netherlands, DElft University of Technology, Netherlands, University of Zurich, Switzerland]"
Sebastian Uchitel,"[Universidad de Buenos Aires / Imperial College, Argentina]"
Sebastiano Panichella,"[Zurich University of Applied Science, Switzerland, Zurich University of Applied Sciences, Switzerland]"
Sen Chen,"[College of Intelligence and Computing, Tianjin University, China]"
Seohyun Kim,"[Meta, United States]"
Seok-Won Lee,"[Ajou University, Korea, South, Ajou University, South Korea]"
Sepideh Ghanavati,"[University of Maine, United States]"
Sergey Mechtaev,"[ACM Student Research Competition Co-Chair, University College London, United Kingdom]"
Sergio Segura,"[Universidad de Sevilla, Spain]"
Shahar Maoz,"[Tel Aviv University, Israel, Tel Aviv University]"
Shan Lu,"[University of Chicago, United States]"
Shan Shan Huang,"[LogicBlox, Inc.]"
Shane McIntosh,"[University of Waterloo, Canada, McGill University, Canada]"
Shaohua Wang,"[New Jersey Institute of Technology, United States]"
Shaowei Wang,"[University of Manitoba, Canada, Mississippi State University, United States]"
Shaukat Ali,"[Simula Research Laboratory, Norway, Norway, Simula Research Lab, Norway, Simula Research Laboratory and Oslo Metropolitan University, Norway]"
Shi Han,"[Microsoft Research Asia, China]"
Shin Hong,"[Handong Global University, South Korea]"
Shin Hwei Tan,"[Southern University of Science and Technology, China, Concordia University, Canada]"
Shin Yoo,"[Korea Advanced Institute of Science and Technology, South Korea, KAIST, KAIST, South Korea]"
Shing-Chi Cheung,"[Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, China]"
Shinpei Hayashi,"[Tokyo Institute of Technology, Japan]"
Shiva Nejati,"[University of Ottawa, Canada, SnT Centre/University of Luxembourg, SnT Centre, University of Luxembourg, Luxembourg, University of Ottawa, Canada / University of Luxembourg, Luxembourg, Canada]"
Shiyi Wei,"[University of Texas at Dallas, United States, The University of Texas at Dallas, United States, The University of Texas at Dallas]"
Shriram Krishnamurthi,"[Brown University, United States]"
Shuai Wang,"[Hong Kong University of Science and Technology, China]"
Shurui Zhou,"[University of Toronto, Canada]"
Shuvendu K. Lahiri,[Microsoft Research]
Sigrid Eldh,"[Ericsson, Sweden, Ericsson AB, Mälardalen University, Carleton University, Sweden]"
Silverio Martínez-Fernández,"[UPC-BarcelonaTech, Spain]"
Silvia Abrahão,"[Universitat Politècnica de València, Spain]"
Silvia Teresita Acuña Castillo,"[Universidad Autónoma de Madrid, Spain]"
Siobhán Clarke,"[Trinity College Dublin, Ireland]"
Sira Vegas,"[Universidad Politecnica de Madrid, Spain]"
Sonal Mahajan,"[Fujitsu Research of America, Inc., United States, Fujitsu Labs, USA, United States]"
Song Wang,"[York University, Canada]"
Sonia Haiduc,"[Florida State University, United States]"
Stefan Wagner,"[University of Stuttgart, Germany]"
Stefano Zacchiroli,"[Université de Paris and Inria, France]"
Steffen Becker,"[University of Stuttgart, Germany]"
Steffen Küpper,"[Technical University Clausthal, Germany]"
Stephanie Forrest,[Arizona State University]
Steve Cha,"[Korea University, South Korea]"
Sudipta Chattopadhyay,"[Singapore University of Technology and Design, Singapore, Singapore University of Technology and Design]"
Sukyoung Ryu,"[KAIST, South Korea]"
Sunghun Kim,"[Hong Kong University of Science and Technology, Hong Kong, The University of Hong Kong Science and Technology, Hong Kong]"
Sungwon Kang,[Korea Advanced Institute of Science and Technology]
Sven Apel,"[Saarland University, Germany, University of Passau, Germany, Saarland University, Germany, Germany]"
Sylvain Hallé,"[Université du Québec à Chicoutimi, Canada]"
Sébastien Bardin,"[CEA LIST, University Paris-Saclay, France]"
Sébastien Mosser,"[Université du Québec à Montréal, Canada]"
Tao Chen,"[University of Birmingham, United Kingdom]"
Tao Xie,"[Peking University, Peking University, China, Virtualization Co-Chair, Peking University, China, University of Illinois at Urbana-Champaign]"
Tao Yue,"[Simula Research Laboratory, Norway, Nanjing University of Aeronautics and Astronautics, Simula Research Laboratory, China, Beihang University, China]"
Tao Zhang,"[Macau University of Science and Technology, China]"
Tapajit Dey,"[University of Limerick, Ireland]"
Tayana Conte,"[Universidade Federal do Amazonas, Brazil]"
Tegawendé F. Bissyandé,"[SnT, University of Luxembourg, Luxembourg, University of Luxembourg, Luxembourg]"
Tevfik Bultan,"[University of California, Santa Barbara, United States, University of California, Santa Barbara, University of California at Santa Barbara, United States]"
ThanhVu Nguyen,"[George Mason University, United States]"
Thanhvu Nguyen,"[University of Nebraska, Lincoln, United States]"
Thomas Fritz,"[University of Zurich, Switzerland, University of Zurich, University of British Columbia, Switzerland]"
Thomas LaToza,"[George Mason University, United States, George Mason University, USA, United States]"
Thomas Thüm,"[University of Ulm, Germany]"
Thomas Zimmermann,"[Microsoft Research, United States, Microsoft, United States]"
Thorsten Berger,"[Chalmers | University of Gothenburg, Ruhr University Bochum and Chalmers | University of Gothenburg, Germany, Chalmers | University of Gothenburg, Sweden, Chalmers University of Technology, Sweden / University of Gothenburg, Sweden, Sweden]"
Tianyi Zhang,"[Purdue University, United States]"
Tianyin Xu,[University of Illinois Urbana-Champaign]
Tien N. Nguyen,"[University of Texas at Dallas, United States]"
Tim Menzies,"[NC State, United States, North Carolina State University, United States]"
Ting Liu,"[Xi'an Jiaotong University, China]"
Ting Su,"[East China Normal University, China]"
Tingting Yu,"[University of Kentucky, United States, University of Cincinnati, United States]"
Titus Barik,"[Apple, United States]"
Tracy Hall,"[Brunel University, Lancaster University, UK]"
Travis Breaux,"[Carnegie Mellon University, United States]"
Tse-Hsun (Peter) Chen,"[Concordia University, Canada]"
Tuba Yavuz,"[University of Florida, United States]"
Tushar Sharma,"[Siemens Research, United States]"
Valentina Lenarduzzi,"[LUT University, Finland]"
Valerie Issarny,"[Inria, France]"
Valerio Terragni,"[University of Auckland, New Zealand]"
Vasiliki Efstathiou,"[MarineTraffic Research, Greece]"
Venera Arnaoudova,"[Washington State University, United States]"
Victor Braberman,"[Universidad de Buenos Aires/CONICET, Argentina]"
Vincent J. Hellendoorn,"[Carnegie Mellon University, United States]"
Vincenzo Gervasi,"[University of Pisa, Italy]"
Vittorio Cortellessa,"[University of L'Aquila, Italy, Università dell'Aquila, Italy]"
Vivy Suhendra,"[National University of Singapore, Singapore]"
Vladimir Filkov,"[University of California, Davis, United States, University of California at Davis, USA]"
Víctor Braberman,"[ICC (UBA-CONICET), Argentina]"
Wahab Hamou-Lhadj,"[Concordia University, Montreal, Canada]"
Walid Maalej,"[University of Hamburg, Germany]"
Wei Le,"[Dept. of Computer Science, Iowa State University, Iowa State University, United States, Iowa State University]"
Wei Yang,"[University of Texas at Dallas, United States]"
Weihang Wang,"[University at Buffalo, SUNY, United States]"
Weiyi Shang,"[Concordia University, Concordia University, Canada]"
Wensheng Dou,"[Institute of Software, Chinese Academy of Sciences, China]"
Wes Masri,"[American University of Beirut, Lebanon]"
Westley Weimer,"[University of Michigan, USA, University of Michigan, United States]"
Willem Visser,"[Stellenbosch University, South Africa]"
William G.J. Halfond,"[University of Southern California, United States]"
Wing-Kwong Chan,"[City University of Hong Kong, Hong Kong, China, City University of Hong Kong, Hong Kong]"
Xavier Franch,"[Universitat Politècnica de Catalunya, Spain]"
Xi Zheng,"[Macquarie University, Australia]"
Xiang Gao,"[Beihang University, China]"
Xiangyu Zhang,"[Purdue University, United States, Purdue University]"
Xiangzhe Xu,"[Nanjing University, China]"
Xiaoning Du,"[Monash University, Australia]"
Xiaoxing Ma,"[Nanjing University, China]"
Xiaoyin Wang,"[University of Texas at San Antonio, University of Texas at San Antonio, USA, United States]"
Xiaoyuan Xie,"[School of Computer Science, Wuhan University, China]"
Xin Peng,"[Fudan University, China, Fudan University, China, China]"
Xin Tan,"[Beihang University, China]"
Xin Xia,"[Huawei Software Engineering Application Technology Lab, China, Monash University, Australia, Huawei Technologies, China]"
Xiwei (Sherry) Xu,"[CSIRO’s Data61, Australia]"
Xuandong Li,[Nanjing University]
Xuanzhe Liu,"[Peking University, China]"
Xusheng Xiao,[Case Western Reserve University]
Yan Cai,"[Institute of Software, Chinese Academy of Sciences, China, Institute of Software at Chinese Academy of Sciences, China]"
Yang Liu,"[Nanyang Technological University, Nanyang Technological University, Singapore]"
Yanjie Jiang,"[Beijing Institute of Technology, China]"
Yannic Noller,"[National University of Singapore, Singapore]"
Yannis Smaragdakis,[University of Athens]
Yasutaka Kamei,"[Kyushu University, Japan]"
Ye Yang,[Stevens institute of technology]
Yeong-Seok Seo,"[Yeungnam University, South Korea]"
Yi Li,"[Nanyang Technological University, Singapore]"
Yijun Yu,"[The Open University, UK, United Kingdom, The Open University, United Kingdom, The Open University, UK]"
Yiling Lou,"[Purdue University, United States, Fudan University, China]"
Yiming Tang,"[Rochester Institute of Technology, United States]"
Ying Zou,"[Queen's University, Canada, Queen's University, Kingston, Ontario]"
Yingfei Xiong,"[Peking University, China, Peking University]"
Yonghwi Kwon,"[Registration Chair, University of Virginia, United States]"
Youcheng Sun,"[University of Manchester, United Kingdom]"
Yu Jiang,"[Tsinghua University, China]"
Yuan Tian,"[Queens University, Kingston, Canada]"
Yuanfang Cai,"[Drexel University, United States, Drexel University, USA]"
Yue Yu,"[National University of Defense Technology, China]"
Yulei Sui,"[University of Technology Sydney, University of New South Wales, Australia]"
Yun Lin,"[Shanghai Jiao Tong University, China]"
Yunho Kim,"[Hanyang University, South Korea]"
Yunja Choi,"[Kyungpook National University, South Korea]"
Yuriy Brun,"[University of Massachusetts Amherst, University of Massachusetts Amherst, United States, University of Massachusetts, United States]"
Yutian Tang,"[University of Glasgow, United Kingdom]"
Yuxia Zhang,"[Beijing Institute of Technology, China]"
Yves Le Traon,"[University of Luxembourg, Luxembourg]"
Yvonne Dittrich,"[IT University of Copenhagen, Denmark]"
Zainab Masood,"[Prince Sultan University, Saudi Arabia]"
Zhenchang Xing,"[Australian National University, Australia, Australia National University, Australia, CSIRO’s Data61; Australian National University, Australia, Data61, Australia]"
Zhendong Su,"[ETH Zurich, Switzerland]"
Zhenyu Chen,"[Nanjing University, China]"
Zhi Jin,"[Peking University, China]"
Zhiqiang Zuo,"[Nanjing University, China]"
Zhiyuan Wan,"[Zhejiang University, China]"
Zoe Kotti,"[Athens University of Economics and Business, Greece]"
Árpád Beszédes,"[University of Szeged, Hungary, Department of Software Engineering, University of Szeged, Hungary]"
