name,affiliation
Xin Huang,Hong Kong Baptist University
Xuanjing Huang,Fudan University
Xiao Huang,Texas A&M University
Junzhou Huang,UT Arlington
Feihu Huang,University of Pittsburgh
Chao Huang,University of Notre Dame
Nina Hubig,Clemson University
Zhouyuan Huo,University of Pittsburgh
Stratis Ioannidis,Northeastern University
Roshni Iyer,"University of California, Los Angeles"
Szymon Jaroszewicz,"Institute of Computer Science, Polish Academy of Sciences"
Yantao Jia,"Institute of Computing Technology, CAS & Huawei Technologies"
Meng Jiang,University of Notre Dame
Zhe Jiang,the University of Alabama
Daxin Jiang,Microsoft
Jyun-Yu Jiang,"University of California, Los Angeles"
Song Jiang,"Department of Computer Science, University of California, Los Angeles"
Wenhao Jiang,Tencent
Jiawei Jiang,Tencent
Bo Jin,Dalian University of Technology
Hongxia Jin,Samsung Electronics
Ruoming Jin,Kent State University
Xiaoming Jin,Tsinghua University
Wen Jin,none
Fang Jin,Texas Tech University
Vana Kalogeraki,Athens University of Economics and Business
Jaap Kamps,University of Amsterdam
Bhargav Kanagal,Google
U Kang,Seoul National University
Ramakrishnan Kannan,Oak Ridge National Laboratory
Murat Kantarcioglu,The University of Texas at Dallas
Masayuki Karasuyama,Nagoya Institute of Technology
Isak Karlsson,Stockholm University
Anuj Karpatne,Virginia Tech
Hisashi Kashima,Kyoto University
Latifur Khan,UTD
Ashish Khetan,Amazon
Ari Kobren,UMass Amherst
Xiangnan Kong,Worcester Polytechnic Institute
Deguang Kong,Google
Lars Kotthoff,University of Wyoming
Nicolas Kourtellis,Telefonica Research
Stefan Kramer,Johannes Gutenberg University Mainz
Rui Kuang,"Department of Computer Science and Engineering, University of Minnesota Twin Cities"
Zhaobin Kuang,Stanford University
Nicolas Lachiche,University of Strasbourg
Hemank Lamba,Carnegie Mellon University
Chao Lan,University of Wyoming
Yanyan Lan,ICT
Theodoros Lappas,Stevens Institute of Technology
Silvio Lattanzi,Google
Jae-Gil Lee,Korea Advanced Institute of Science and Technology
Kyumin Lee,Worcester Polytechnic Institute
Kai Lei,Peking University
Kristina Lerman,University of Southern California
Hai Li,Duke University
Yanhua Li,Worcester Polytechnic Institute (WPI)
Chengkai Li,University of Texas at Arlington
Liangyue Li,Arizona State University
Yong Li,Tsinghua University
Changbin Li,The University of Texas at Dallas
Jing Li,Case Western Reserve University
Yaliang Li,Alibaba Group
Jiuyong Li,University of South Australia
Ming Li,Nanjing University
Maosen Li,Xidian University
Lei Li,ByteDance AI Lab
Rong-Hua Li,Beijing Institute of Technology
Hongzhi Li,Microsoft
Jundong Li,University of Virginia
Juanzi Li,Tsinghua University
Yu-Feng Li,Nanjing University
Junyi Li,University of Pittsburgh
Qi Li,Iowa state university
Rui Li,Shanghai Jiao Tong University
Sheng Li,University of Georgia
Yang Li,Google
Feifei Li,University of Utah
Guoliang Li,Tsinghua University
Zeyu Li,"University of California, Los Angeles"
Jianxin Li,Beihang University
Jiang Li,Old Dominion University
Cheng-Te Li,National Cheng Kung University
Huayu Li,UNCC
Defu Lian,University of Science and Technology of China
Hongwei Liang,Microsoft
Yingbin Liang,The Ohio State University
Jefrey Lijffijt,Ghent University
Aristidis Likas,University of Ioannina
Xuemin Lin,The University of New South Wales
Yuewei Lin,Brookhaven National Laboratory
Jessica Lin,George Mason University
Yuan Lin,Bytedance
Shou-De Lin,National Taiwan University
Guimei Liu,Institute for Infocomm Research
Chuanren Liu,University of Tennessee
Huan Liu,Arizona State University
Sijia Liu,"MIT-IBM Watson AI Lab, IBM Research"
Ninghao Liu,Texas A&M University
Kai Liu,Colorado School of Mines
Tongliang Liu,The University of Sydney
Wei Liu,"University of Technology, Sydney"
Guannan Liu,Beihang University
Jie Liu,Nankai University
Kefei Liu,University of Pennsylvania
Qi Liu,University of Science and Technology of China
Zheng Liu,MSRA
Hongfu Liu,Brandeis University
Bin Liu,IBM TJ Watson Research Center
Hao Liu,Baidu Research
Yong Liu,Nanyang Technological University
David Lo,Singapore Management University
Mingsheng Long,Tsinghua University
Chang-Tien Lu,Virginia Tech
Wei Lu,LinkedIn Corporation
Can Lu,The Chinese University of Hong Kong
Hua Lu,Aalborg University
Lei Luo,JD
Dongsheng Luo,The Pennsylvania State University
Ping Luo,"Institute of Computing Technology, CAS; University of Chinese Academy of Sciences"
Dijun Luo,Tencent AI Lab
Yong Luo,Nanyang Technological University
Fenglong Ma,The Pennsylvania State University
Richard Maclin,University of Minnesota
Michael Mahoney,"University of California, Berkeley"
Arun Maiya,Institute for Defense Analyses
Hiroshi Mamitsuka,Kyoto University / Aalto University
Silviu Maniu,Universite Paris-Sud
Cecilia Mascolo,University of Cambridge
Michael Mathioudakis,University of Helsinki
Charalampos Mavroforakis,Facebook
Ryan Mcbride,Simon Fraser University
João Mendes-Moreira,University of Porto
Weiyi Meng,"Department of Computer Science, Binghamton University"
Chuishi Meng,JD Intelligent City Research
Rui Meng,BNU-HKBU United International College
Lucas Mentch,University of Pittsburgh
Vangelis Metsis,Texas State University
Pauli Miettinen,University of Eastern Finland
Amanda Minnich,Lawrence Livermore National Lab
Dunja Mladenic,Jozef Stefan Institute
Nicholas Monath,University of Massachusetts Amherst
Nuno Moniz,INESC TEC / University of Porto
Sebastian Moreno,Universidad Adolfo Ibañez
Davide Mottin,Aarhus University
Cun Mu,"Jet.com, Inc./Walmart Labs"
Abdullah Mueen,University of New Mexico
Subhabrata Mukherjee,Microsoft
Emmanuel Müller,University of Bonn
Sathappan Muthiah,Virginia Tech
Feng Nan,Amazon
Mirco Nanni,KDD-Lab ISTI-CNR Pisa
Wilfred Ng,The Hong Kong University of Science and Technology
Feiping Nie,Northwestern Polytechnical University
Liqiang Nie,Shandong University
Zhi Nie,Samsung Research America
Aastha Nigam,LinkedIn Inc
Athanasios N. Nikolakopoulos,"Digital Technology Center, University of Minnesota"
Xia Ning,The Ohio State University
Yue Ning,Stevens Institute of Technology
Di Niu,University of Alberta
Wei Niu,Amazon
Ana Nogueira,LIAAD - INESC TEC
Tim Oates,University of Maryland Baltimore County
Min-Hwan Oh,Columbia University
Varun Ojha,University of Reading
Yuzhe Ou,The University of Texas at Dallas
Rita P. Ribeiro,University of Porto
Gerhard Paass,Fraunhofer
Aditya Pal,Pinterest
Rong Pan,Sun Yat-sen University
Shirui Pan,Monash University
Weike Pan,Shenzhen University
Guansong Pang,The University of Adelaide
Spiros Papadimitriou,Rutgers University
Evangelos Papalexakis,University of California Riverside
Panagiotis Papapetrou,Stockholm University
Laurence Park,Western Sydney University
Nikos Parotsidis,Google
Vladimir Pavlovic,Rutgers University
Wen-Chih Peng,National Chiao Tung University
Bryan Perozzi,Google
Francois Petitjean,Monash University
Nico Piatkowski,"AI Group, TU Dortmund"
Claudia Plant,"Research Group Data Mining, University of Vienna, ds:UniVie"
Ronaldo Prati,Universidade Federal do ABC - UFABC
Ricardo Prudencio,"Informatics Center, UFPE"
Buyue Qian,Xi'an Jiaotong University
Lu Qin,"University of Technology, Sydney"
Minghui Qiu,Alibaba
Chedy Raïssi,INRIA
Sayan Ranu,IIT Delhi
Jinfeng Rao,University of Maryland
Weixiong Rao,Tongji University
Ahmed Rashed,"Information Systems and Machine Learning Lab (ISMLL), Institute of Computer Science, University of Hildesheim"
Xiang Ren,University of Southern California
Steffen Rendle,Google
Chiara Renso,"ISTI-CNR, Pisa, Italy"
Bruno Ribeiro,Purdue University
Matteo Riondato,Amherst College
Marko Robnik-Sikonja,University of Ljubljana
Daniel Rodriguez,The University of Alcalá
Stefan Rueping,Fraunhofer
Elke Rundensteiner,Worcester Polytechnic Institute
Najmeh Sadoughi,Petuum
Yasushi Sakurai,Osaka University
A. Erdem Sarıyüce,University at Buffalo
Saket Sathe,IBM
Assaf Schuster,Technion
Thomas Seidl,Ludwig-Maximilians-Universitaet Muenchen (LMU Munich)
Neil Shah,Snap Research
Jin Shang,"Division of Computer Science and Engineering, Louisiana State University"
Shuo Shang,Inception Institute of Artificial Intelligence
Ming Shao,UMass Dartmouth
Junming Shao,University of Science and Technology of China
Jie Shao,University of Science and Technology of China
Yingxia Shao,BUPT
Shashi Shekhar,University of Minnesota
Wei Shen,Nankai University
Yanyan Shen,Shanghai Jiao Tong University
Yi-Dong Shen,"Institute of Software, the Chinese Academy of Sciences"
Huawei Shen,Chinese Academy of Sciences
Victor Sheng,Texas Tech University
Chuan Shi,Beijing University of Posts and Telecommunications
Xinghua Shi,Temple University
Xiaogang Shi,Tencent
Kijung Shin,Korea Advanced Institute of Science and Technology
Prashant Shiralkar,Amazon
Anshumali Shrivastava,Rice University
Diego Silva,Universidade Federal de São Carlos
Gyorgy Simon,University of Minnesota
Ambuj Singh,"University of California, Santa Barbara"
Kaushik Sinha,Wichita State University
Stavros Sintos,Duke University
Steven Skiena,"Dept. of Computer Science, Stony Brook University"
Kevin Small,Amazon
Guojie Song,"Room 2307 in Science Building Two, Peking University, Beijing, China"
Shaoxu Song,Tsinghua University
Dongjin Song,NEC Labs America
Yangqiu Song,The Hong Kong University of Science and Technology
Sucheta Soundarajan,Syracuse University
Mauro Sozio,Télécom ParisTech
Dimitris Spathis,University of Cambridge
Jaideep Srivastava,University of Minnesota
Harald Steck,Netflix
Giovanni Stilo,"Department of Information Engineering, Computer Science and Mathematics - Università degli Studi dell'Aquila"
Lu Su,The State University of New York at Buffalo
Yu Su,The Ohio State University
Mahito Sugiyama,National Institute of Informatics
Mingxuan Sun,Louisiana State University
Jimeng Sun,Georgia Institute of Technology
Huan Sun,The Ohio State University
Leilei Sun,Beihang University
Zhaonan Sun,IBM
Hailong Sun,Beihang University
Lichao Sun,University of Illinois at Chicago
Einoshin Suzuki,Kyushu University
Marcin Sydow,"PJIIT and ICS PAS, Warsaw"
Andrea Tagarelli,"DIMES, University of Calabria"
Rikiya Takahashi,Man AHL
Nan Tang,"Qatar Computing Research Institute, HBKU"
Jiaxi Tang,Simon Fraser University
Lu-An Tang,NEC Labs America
Yufei Tang,Florida Atlantic University
Jiliang Tang,Michigan State University
Nikolaj Tatti,University of Helsinki
Yi Tay,Google
Alexandre Termier,Université de Rennes 1
Eno Thereska,Amazon
Saravanan Thirumuruganathan,Qatar Computing Research Institute
Yongxin Tong,Beihang University
Charalampos Tsourakakis,Harvard University
Niall Twomey,University of Bristol
Nikolaos Tziortziotis,Tradelab
Michalis Vazirgiannis,"Department of Informatics, AUEB"
Bruno Veloso,LIAAD - INESC TEC
Saurabh Verma,University of Minnesota
Huaiyu Wan,Beijing Jiaotong University
Yaqing Wang,"University at Buffalo, SUNY"
Xiao Wang,Beijing University of Posts and Telecommunications
Dong Wang,University of Notre Dame
Chang-Dong Wang,Sun Yat-sen University
Xin Wang,Tianjin University
Shen Wang,University of Illinois at Chicago
Suhang Wang,The Pennsylvania State University
Xiaoqian Wang,Purdue University
Hua Wang,Colorado School of Mines
Xiang Wang,Google
Jingyuan Wang,Beihang University
Ting Wang,Pennsylvania State University
Haoliang Wang,UTD
Pinghui Wang,Xi'an Jiaotong University
Chi Wang,Microsoft
Shusen Wang,Stevens Institute of Technology
Can Wang,Zhejiang University
Zeke Wang,Zhejiang University
Lidan Wang,University of Maryland
Hongzhi Wang,Harbin Institute of Technology
Yewen Wang,"University of California, Los Angeles"
Sibo Wang,The Chinese University of Hong Kong
Haishuai Wang,Harvard University
Hongning Wang,University of Virginia
Chaokun Wang,Tsinghua University
Ke Wang,Simon Fraser University
Jiannan Wang,Simon Fraser University
Weiqing Wang,Monash University
Chenguang Wang,IBM
Zhengyang Wang,Texas A&M University
Hao Wang,"A.I. Labs, Alibaba Group"
Jie Wang,University of Science and Technology of China
Ingmar Weber,Qatar Computing Research Institute
Hao Wei,Amazon
Peng Wei,George Washington University
Zhi Wei,NJIT
Tianyu Wo,Beihang University
Ran Wolff,Yahoo
Yao Wu,Twitter
Yinghui Wu,Case Western Reserve University
Xindong Wu,"MiningLamp Software Systems, Beijing, China"
Fei Wu,The Pennsylvania State University
Liang Wu,"Airbnb, Inc."
Weili Wu,"Dept of Computer Science, University of Texas at Dallas"
Yongkai Wu,Clemson University
Jia Wu,Macquarie University
Sai Wu,Zhejiang University
Yinglong Xia,Futurewei Technologies
Wenhan Xian,University of Pittsburgh
Yu Xiang,University of Utah
Houping Xiao,Georgia State University
Yanghua Xiao,Fudan University
Keli Xiao,Stony Brook University
Xiaokui Xiao,National University of Singapore
Zhiping Xiao,"University of California, Los Angeles"
Sihong Xie,Lehigh University
Xing Xie,Microsoft
Haoyi Xiong,Missouri University of Science and Technology
Jiarong Xu,Zhejiang University
Jianpeng Xu,WalmartLabs
Xiaowei Xu,"University of Arkansas, Little Rock"
Jie Xu,University of Pittsburgh
Jianqiu Xu,Nanjing University of Aeronautics and Astronautics
Chang Xu,The University of Sydney
Jian Xu,Alibaba Group
Tong Xu,University of Science and Technology of China
Dongkuan Xu,The Pennsylvania State University
Guandong Xu,"University of Technology, Sydney"
An Xu,University of Pittsburgh
Takeshi Yamada,NTT
Keisuke Yamazaki,National Institute of Advanced Industrial Science and Technology (AIST)
Da Yan,The University of Alabama at Birmingham
Junchi Yan,Shanghai Jiao Tong University
Rui Yan,Peking University
Jiexi Yan,Xidian University
Qian Yang,Tsinghua University
Hongxia Yang,Alibaba Group
De-Nian Yang,Academia Sinica
Peilin Yang,Twitter Inc.
Tao Yang,University of California at Santa Barbara
Tong Yang,Peking University
Xiaochun Yang,Northeastern University
Jingyuan Yang,George Mason University
Yang Yang,Zhejiang University
Liu Yang,Google; University of Massachusetts Amherst
Shuang Yang,Ant Financial
Zhi Yang,Peking University
Yang Yang,University of Science and Technology of China
Yu Yang,City University of Hong Kong
Sen Yang,LinkedIn
Lina Yao,The University of New South Wales
Zijun Yao,IBM
Junjie Yao,East China Normal University
Huaxiu Yao,The Pennsylvania State University
Yuan Yao,Nanjing University
Chin-Chia Michael Yeh,Visa Research
Mi-Yen Yeh,"Institute of Information Science, Academia Sinica"
Xiuwen Yi,JD Intelligent Cities Research
Jianhua Yin,Shandong University
Hongzhi Yin,The University of Queensland
Jie Yin,The University of Sydney
Guoxian Yu,"Southwest University, China"
Yang Yu,Nanjing University
Wenchao Yu,"University of California, Los Angeles"
Jeffrey Xu Yu,The Chinese University of Hong Kong
Lele Yu,Tencent Incorporation
Hwanjo Yu,POSTECH
Linyun Yu,Bytedance Inc
Hsiang-Fu Yu,Amazon
Yanwei Yu,Yantai University
Rose Yu,University of Southern California
Dantong Yu,New Jersey Institute of Technology
Nicholas Jing Yuan,Huawei
Hao Yuan,Texas A&M University
Shuhan Yuan,Utah State University
Ye Yuan,NEU
Muhammad Bilal Zafar,Bosch Center for Artificial Intelligence
Reza Zafarani,Syracuse University
Nayyar Zaidi,Monash University
Gerson Zaverucha,Federal University of Rio de Janeiro (UFRJ)
Liang Zhan,University of Pittsburgh
De-Chuan Zhan,Nanjing University
Shichang Zhang,"University of California, Los Angeles"
Junbo Zhang,JD Intelligent Cities Research
Wei Zhang,East China Normal University
Lu Zhang,University of Arkansas
Chuxu Zhang,University of Notre Dame
Dongxiang Zhang,Zhejiang University
Nan Zhang,"Kogod School of Business, American University"
Xianchao Zhang,Dalian University of Technology
Lijun Zhang,Nanjing University
Baichuan Zhang,Facebook
Xuchao Zhang,Virginia Tech
Min-Ling Zhang,Southeast University
Zhao Zhang,Hefei University of Technology
Shichao Zhang,Guangxi Normal University
Chao Zhang,Georgia Institute of Technology
Wenjie Zhang,The University of New South Wales
Duo Zhang,Pinterest
Ying Zhang,"University of Technology, Sydney"
Peng Zhang,Ant Financial Services Group
Lefei Zhang,Wuhan University
Xi Sheryl Zhang,Cornell University
Yanfu Zhang,University of Pittsburgh
Xiang Zhang,The Pennsylvania State University
Ping Zhang,The Ohio State University
Teng Zhang,nju
Jiawei Zhang,Florida State University
Meihui Zhang,Beijing Institute of Technology
Zhiwei Zhang,Hong Kong Baptist University
Qingsong Zhang,"School of Electronic Engineering, Xidian University"
Jing Zhang,Renmin University of China
Ya Zhang,Shanghai Jiao Tong University
Chi Zhang,"Indiana University, School of Medicine"
Kunpeng Zhang,University of Maryland
Weinan Zhang,Shanghai Jiao Tong University
Dan Zhang,Facebook
Jing Zhang,Nanjing University of Science and Technology
Bo Zhao,Pinterest
Chen Zhao,UTDallas
Hongke Zhao,Tianjin University
Xujiang Zhao,The University of Texas at Dallas
Zhou Zhao,Zhejiang University
Liang Zhao,George Mason University
Peixiang Zhao,Florida State University
Ying Zhao,Tsinghua University
Shandian Zhe,University of Utah
Elena Zheleva,University of Illinois at Chicago
Cheng Zheng,"University of California, Los Angeles"
Weiguo Zheng,Fudan University
Yudian Zheng,Twitter
Feng Zheng,Southern University of Science and Technology
Kai Zheng,“University of Electronic Science and Technology of China”
Dawei Zhou,University of Illinois at Urbana-Champaign
Baojian Zhou,University at Albany
Wenjun Zhou,University of Tennessee Knoxville
Xiaofang Zhou,The University of Queensland
Yichao Zhou,"University of California, Los Angeles"
Jingbo Zhou,baidu
Jiayu Zhou,Michigan State University
Chuan Zhou,"Academy of Mathematics and Systems Science, Chinese Academy of Sciences"
Yang Zhou,Auburn University
Guangyu Zhou,"University of California, Los Angeles"
Xun Zhou,University of Iowa
Chang Zhou,Alibaba Group
Wenwu Zhu,Tsinghua University
Yuanyuan Zhu,Wuhan University
Hengshu Zhu,Baidu Inc.
Chen Zhu,Baidu Talent Intelligence Center
Yanmin Zhu,Shanghai Jiao Tong University
Yan Zhu,"University of California, Riverside"
Zhongfang Zhuang,Visa Research
Fuzhen Zhuang,"Institute of Computing Technology, Chinese Academy of Sciences"
Albrecht Zimmermann,Université Caen Normandie
Marinka Zitnik,Harvard University
